entry_time,exit_time,direction,entry_price,exit_price,sl,tp,pnl,result
2026-03-12 23:45:00,2026-03-12 23:46:00,LONG,54.64,54.580527364479074,54.580527364479074,54.72920895328139,-8.805158026099328,LOSS
2026-03-12 23:54:00,2026-03-12 23:56:00,LONG,54.63,54.58500230682605,54.58500230682605,54.697496539760934,-8.70659485682297,LOSS
2026-03-13 00:12:00,2026-03-13 00:15:00,LONG,54.68,54.76760275419769,54.62159816386821,54.76760275419769,7.375480999880478,WIN
2026-03-13 01:42:00,2026-03-13 02:01:00,LONG,55.3,55.20197411663206,55.20197411663206,55.447038825051905,-16.368861451485653,LOSS
2026-03-13 03:47:00,2026-03-13 03:52:00,LONG,55.15,55.217778918155645,55.1048140545629,55.217778918155645,9.634290794351365,WIN
2026-03-13 04:53:00,2026-03-13 04:54:00,SHORT,55.14,55.085495960661554,55.17633602622563,55.085495960661554,9.540446861577614,WIN
2026-03-13 05:13:00,2026-03-13 05:18:00,SHORT,55.12,55.17086475196211,55.17086475196211,55.04370287205683,-11.508664295808064,LOSS
