entry_time,exit_time,direction,entry_price,exit_price,sl,tp,pnl,result
2026-03-01 14:00:00,2026-03-01 16:30:00,LONG,2007.9,1981.0580851799746,1981.0580851799746,2065.1627516160543,-85.43730530330359,LOSS
2026-03-02 15:00:00,2026-03-03 05:30:00,LONG,2029.88,1990.3896105136018,1990.3896105136018,2114.12616423765,-185.09666787954106,LOSS
2026-03-08 12:00:00,2026-03-08 19:30:00,SHORT,1950.09,1968.8723979764568,1968.8723979764568,1910.020884316892,-100.0701590500672,LOSS
2026-03-08 22:00:00,2026-03-09 00:30:00,SHORT,1931.75,1955.466013962454,1955.466013962454,1881.155836880098,-87.21245235091092,LOSS
2026-03-09 01:30:00,2026-03-09 03:00:00,SHORT,1945.77,1970.7554819876596,1970.7554819876596,1892.467638426326,-78.25661367917257,LOSS
2026-03-10 14:30:00,2026-03-10 18:00:00,LONG,2075.64,2046.083391490334,2046.083391490334,2138.6940981539537,-94.6868593734343,LOSS
