entry_time,exit_time,direction,entry_price,exit_price,sl,tp,pnl,result
2026-02-12 17:00:00,2026-02-12 23:00:00,SHORT,51.6,53.11044236802126,53.11044236802126,49.78746915837449,-10.003788750676316,LOSS
2026-02-17 14:00:00,2026-02-19 13:00:00,SHORT,53.97,52.190446404183916,55.45296132984673,52.190446404183916,15.936567043120355,WIN
2026-03-03 17:00:00,2026-03-04 15:00:00,LONG,54.91,56.93412706348913,53.223227447092384,56.93412706348913,12.250098146255176,WIN
